Data;Hora UTC;PRECIPITAÇÃO TOTAL. HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO. HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR. HORARIA (%);VENTO. DIREÇÃO HORARIA (gr) (° (gr));VENTO. RAJADA MAXIMA (m/s);VENTO. VELOCIDADE HORARIA (m/s);
2023/03/07;2000 UTC;0;900.2;900.2;899.7;1372.7;22.9;16.2;22.9;20.5;17.6;16;79;65;66;90;5.4;1.6;
2023/03/07;2100 UTC;0;900.3;900.5;900.1;381.5;22.1;16.9;22.9;22.1;16.9;15.6;72;65;72;46;3.1;1.1;
2023/03/07;2200 UTC;0;900.9;900.9;900.2;46.4;20.6;16.9;22.1;20.6;17.6;16.8;82;72;80;97;4.1;1.7;
2023/03/07;2300 UTC;0;901.6;901.6;900.9;;20.2;15.7;20.6;20.2;16.9;15.7;80;75;75;105;5.1;3;
2023/03/08;0000 UTC;0;902.7;902.7;901.6;;19.6;15.8;20.3;19.3;15.9;15.1;80;72;78;77;5.1;.1;
2023/03/08;0100 UTC;0;903.5;903.5;902.7;;19;15.6;20.2;19;15.9;15.2;81;73;81;278;3;1.2;
2023/03/08;0200 UTC;0;903.8;903.8;903.4;;18.6;16.2;19.8;18.5;16.2;15.1;86;75;86;243;2.7;.4;
2023/03/08;0300 UTC;0;903.4;903.8;903.4;;19.6;15.1;19.8;18.6;16.4;15;86;74;75;176;1.5;0;
2023/03/08;0400 UTC;0;903.3;903.4;903.1;;19;15.9;19.6;18.7;16.3;15.3;84;75;83;256;1.8;.9;
2023/03/08;0500 UTC;0;903;903.3;902.9;;18.1;16.8;19;18.1;16.8;16;92;83;92;313;2.3;0;
2023/03/08;0600 UTC;0;901.8;903;901.8;;18.4;17.1;18.4;18.1;17.2;16.8;93;92;92;243;1.3;0;
2023/03/08;0700 UTC;0;901.3;901.8;901.3;;18.5;17;18.5;18.3;17.2;17;92;91;91;171;1.2;.3;
2023/03/08;0800 UTC;0;901;901.3;901;;18.5;16.9;18.7;18.5;17.1;16.9;91;90;90;82;1.9;.8;
2023/03/08;0900 UTC;0;901.5;901.5;900.9;;18;16.4;18.6;18;17;16.4;90;90;90;97;5.6;2.5;
2023/03/08;1000 UTC;0;902.4;902.4;901.5;44.2;18;16;18;17.9;16.4;16;90;88;88;116;5.2;2.1;
2023/03/08;1100 UTC;0;902.7;902.7;902.4;516.6;19.9;16.1;19.9;18;16.1;15.8;88;79;79;118;4.4;2.4;
2023/03/08;1200 UTC;0;903.2;903.2;902.6;1244.5;22;16.8;22.2;19.9;17.1;16.1;79;71;72;73;4.8;2.1;
2023/03/08;1300 UTC;0;903.4;903.5;903.2;1490.8;23.2;17.2;23.4;22.1;17.6;16.6;72;68;69;81;4.6;2.4;
2023/03/08;1400 UTC;0;903.4;903.5;903.4;1458.9;24.2;17.6;24.2;23.2;17.8;16.9;70;66;67;73;6;3.8;
2023/03/08;1500 UTC;0;902.6;903.4;902.6;2177.6;25.2;17.4;25.4;24.1;18;16.9;67;61;62;55;6.2;3.2;
2023/03/08;1600 UTC;0;901.9;902.6;901.9;2206.8;26.3;17.4;26.4;25.1;17.8;16.8;63;57;58;47;6.2;3.6;
2023/03/08;1700 UTC;0;901.1;901.9;901.1;2292.9;26.6;17.1;27;25.6;17.8;16.7;61;54;56;57;7;3.4;
2023/03/08;1800 UTC;0;900.1;901.1;900.1;1200.2;25.6;17.7;26.9;25.4;17.8;16.9;63;55;62;95;6.9;2.8;
2023/03/08;1900 UTC;1.6;900.6;900.7;899.9;145.2;19.6;18;25.7;19.5;18.4;17.1;91;60;91;247;7.8;1.2;
2023/03/08;2000 UTC;3.4;900.7;900.7;900.3;48;21.1;18.6;21.2;19.5;19.1;17.9;92;85;85;123;5;2.1;
2023/03/08;2100 UTC;1.4;901.3;901.3;900.6;26.9;20.7;18.1;21.1;20.4;18.5;17.8;86;82;85;295;4.5;1.7;
2023/03/08;2200 UTC;11.2;902.6;902.8;901.3;2.8;17.8;16.1;20.6;17.8;18.4;16.1;93;86;90;63;10;4.1;
2023/03/08;2300 UTC;3.4;902.9;902.9;902.2;;18.1;16.5;18.1;17.5;16.5;16;92;90;90;39;10;.9;
2023/03/09;0000 UTC;2;903.2;903.4;902.9;;18.1;16.5;18.5;18.1;16.7;16.4;90;88;90;127;5.1;.4;
2023/03/09;0100 UTC;.6;903.6;903.6;903.2;;18.2;16.6;18.2;17.7;16.7;16.2;92;90;91;129;2.1;.5;
2023/03/09;0200 UTC;0;903.3;903.7;903.3;;18.6;16.4;18.7;18.2;16.7;16.3;91;87;87;113;1.9;.1;
2023/03/09;0300 UTC;0;904;904.1;903.3;;17.9;16.5;18.6;17.9;16.6;16.3;91;87;91;277;3;1.2;
2023/03/09;0400 UTC;0;904;904.2;904;;18.5;17.1;18.5;17.9;17.2;16.5;92;91;92;127;3;.3;
2023/03/09;0500 UTC;.2;903.2;904;903.2;;18.5;16.8;18.7;18.5;17.2;16.7;92;89;90;109;3.6;.6;
2023/03/09;0600 UTC;0;902.6;903.2;902.6;;18.6;16.9;18.6;18.3;16.9;16.6;91;89;90;71;2.4;.4;
2023/03/09;0700 UTC;0;902.1;902.6;902;;19.2;17.4;19.2;18.5;17.4;16.9;90;89;89;115;5;2.7;
2023/03/09;0800 UTC;0;902.3;902.3;901.9;;19;17.3;19.2;19;17.4;17.3;90;89;90;77;5;.8;
2023/03/09;0900 UTC;0;902.8;902.8;902.3;;18.8;17.2;19;18.8;17.4;17.2;91;90;91;85;3.5;2;
2023/03/09;1000 UTC;0;903.3;903.3;902.7;47.4;19.2;17.3;19.3;18.7;17.4;17.2;91;89;89;101;4.4;2.7;
2023/03/09;1100 UTC;0;904;904;903.3;491.4;20.8;18;20.8;19.2;18.1;17.3;89;84;84;88;4.6;1.9;
2023/03/09;1200 UTC;0;904.3;904.3;904;1121.5;22.2;18.6;22.2;20.8;18.6;17.9;84;80;80;82;5.7;2.2;
2023/03/09;1300 UTC;0;904.3;904.3;904.2;1740.1;23.9;18.6;23.9;22.2;19.3;18.2;80;72;72;53;6;3.4;
2023/03/09;1400 UTC;0;903.8;904.3;903.7;2909.5;25.4;17.6;25.5;23.8;18.7;17.3;72;62;62;41;7.7;4.1;
2023/03/09;1500 UTC;0;903.2;903.8;903.2;3296.8;26.6;17.3;26.7;25.4;18.2;16.9;63;56;57;33;8.5;3.5;
2023/03/09;1600 UTC;0;902.6;903.2;902.6;2220.8;27.1;16.9;27.4;26;18.2;16.8;61;53;54;18;6.7;3.3;
2023/03/09;1700 UTC;0;901.4;902.6;901.4;2509.5;28.1;17.1;28.1;26.7;17.8;16.2;57;50;51;338;6.2;2.8;
2023/03/09;1800 UTC;0;900.3;901.4;900.3;2634.2;28;16.1;28.7;27.3;17.6;15;53;46;49;2;6.2;2.5;
2023/03/09;1900 UTC;0;899.8;900.3;899.8;2046.4;26.4;17.3;28.7;26.3;18;15.9;60;46;57;336;8.2;3.7;
2023/03/09;2000 UTC;0;900.4;900.4;899.6;880.1;23.5;16.3;27.5;23.4;17.8;15.5;65;49;64;131;9.6;3.9;
2023/03/09;2100 UTC;0;900.3;900.5;900.2;448.2;24.2;16.1;24.2;22.4;17.3;16.1;72;61;61;127;7.2;1.5;
2023/03/09;2200 UTC;0;900.9;900.9;900.3;84;23.5;16.6;24.2;22.6;17.3;16.2;71;61;65;109;3.8;2.1;
2023/03/09;2300 UTC;2.4;901.7;902;900.9;;19.4;17.3;23.7;19.4;18.2;16.5;89;64;88;238;9.9;2.3;
2023/03/10;0000 UTC;.4;902.7;902.7;901.8;;21.1;17.3;21.1;19.3;17.8;17.1;89;78;79;143;4;.7;
2023/03/10;0100 UTC;0;903;903;902.7;;21.4;18;21.4;20.4;18;17.3;84;79;81;154;2;.2;
2023/03/10;0200 UTC;0;903.1;903.2;903;;21.5;17.3;21.6;20.9;17.9;17.3;83;77;77;147;1.7;0;
2023/03/10;0300 UTC;0;902.7;903.1;902.7;;21.7;16.8;21.7;20.9;17.5;16.8;80;74;74;126;1.6;.6;
2023/03/10;0400 UTC;0;902.5;902.7;902.3;;21.7;17.3;21.8;21.5;17.4;16.7;77;73;76;118;2;.1;
2023/03/10;0500 UTC;0;901.9;902.5;901.9;;21.9;17.4;21.9;20.7;17.8;17.3;82;76;76;124;1.8;.6;
2023/03/10;0600 UTC;0;901.6;901.9;901.6;;21.2;17.6;21.9;21.2;17.6;17.4;80;76;80;161;1.9;0;
2023/03/10;0700 UTC;0;901.6;901.6;901.5;;21.7;17.6;21.8;21.2;17.9;17.4;80;76;78;87;1.5;0;
2023/03/10;0800 UTC;0;901.7;901.7;901.5;;21.2;18;21.7;21.2;18;17.6;82;78;82;59;2.2;.4;
2023/03/10;0900 UTC;0;902;902;901.7;;20.8;17.6;21.3;20.8;18.1;17.5;83;79;82;100;4.1;2.4;
2023/03/10;1000 UTC;0;902.5;902.5;902;33.3;21;17.4;21;20.8;17.6;17.3;82;79;80;111;4.9;3;
2023/03/10;1100 UTC;0;903.1;903.1;902.5;261.8;21.6;17.3;21.6;21;17.4;17.3;80;76;77;93;4.9;3.1;
2023/03/10;1200 UTC;0;903.7;903.7;903.1;1355.4;23.3;17.8;23.4;21.6;17.9;17.3;77;70;71;93;7.5;4.3;
2023/03/10;1300 UTC;0;904.2;904.2;903.7;1834;24.6;18.2;24.7;23.3;18.5;17.7;71;66;67;70;6.9;3.2;
2023/03/10;1400 UTC;0;903.9;904.2;903.9;1492.7;23.9;18.2;25.4;23.9;18.6;17.5;71;63;71;357;6.5;3.2;
2023/03/10;1500 UTC;2;903.5;903.9;903.5;719.3;21.6;19.9;23.9;20.7;20.1;18.2;92;71;90;193;7.3;2.9;
2023/03/10;1600 UTC;7.8;903.2;903.8;903;479.6;18.2;16.6;22.2;18.1;20;16.2;91;75;91;335;10.8;3.6;
2023/03/10;1700 UTC;10;903.4;903.6;903.2;105.1;18.8;17.6;19;18.1;18;16.8;94;91;93;62;6;2.2;
2023/03/10;1800 UTC;1.2;901.9;903.4;901.9;230.5;19.1;17.8;19.3;18.8;18.1;17.7;93;92;92;105;4.9;3;
2023/03/10;1900 UTC;.2;901.6;901.9;901.6;753.7;20.4;18;20.4;19.1;18.3;17.8;92;86;86;111;5.6;3;
2023/03/10;2000 UTC;0;901;901.6;901;816.7;21.4;17.3;21.4;20.4;18;17.3;86;77;77;104;5.6;2.8;
2023/03/10;2100 UTC;0;900.9;901;900.8;615.7;21;17.1;21.8;21;17.5;16.9;78;74;78;94;4.6;2.9;
2023/03/10;2200 UTC;0;901.2;901.2;900.9;17.2;20.4;17;21;20.4;17.4;17;82;78;81;130;4.8;.8;
2023/03/10;2300 UTC;0;901.5;901.5;901;;20.1;16;20.4;20;17;16;81;77;77;132;3.7;1.2;
2023/03/11;0000 UTC;0;902.1;902.1;901.5;;18.8;16;20.2;18.8;16.1;15.3;83;74;83;212;2.5;1.9;
2023/03/11;0100 UTC;0;902.6;902.6;902.1;;19;16.4;19.4;18.8;16.5;16.1;86;82;85;210;5.1;1.5;
2023/03/11;0200 UTC;0;902.6;902.8;902.6;;19.3;16.5;19.7;19;16.5;16.2;85;82;84;223;3;1.6;
2023/03/11;0300 UTC;0;902.3;902.6;902.3;;19.5;16.8;19.5;19.1;17.1;16.5;87;84;85;187;2.3;1.1;
2023/03/11;0400 UTC;0;901.6;902.3;901.6;;18.8;17.1;19.5;18.5;17.1;16.6;91;85;90;216;1.9;1.4;
2023/03/11;0500 UTC;0;901.1;901.6;901.1;;18.9;17.3;19;18.7;17.3;17.1;91;90;91;247;1.8;.4;
2023/03/11;0600 UTC;0;900.8;901.1;900.8;;19.1;17.4;19.1;18.9;17.4;17.2;91;89;90;135;1.1;0;
2023/03/11;0700 UTC;0;900.7;900.9;900.6;;18.8;16.5;19.1;18.7;17.4;16.5;90;86;86;112;5.7;3.5;
2023/03/11;0800 UTC;0;900.9;900.9;900.6;;19;15.7;19;18.8;16.4;15.7;86;81;82;106;5.6;2.2;
2023/03/11;0900 UTC;0;901.4;901.4;900.8;;18.8;16;19;18.8;16;15.8;84;82;84;109;4;.9;
2023/03/11;1000 UTC;0;902.1;902.1;901.4;34.4;19;16.7;19;18.4;16.7;16;88;84;87;104;1.9;.2;
2023/03/11;1100 UTC;0;902.7;902.7;902.1;217.8;19.8;17.2;19.8;19;17.4;16.7;87;85;85;187;1.6;.3;
2023/03/11;1200 UTC;0;903.2;903.2;902.7;650.6;21;17.2;21;19.6;17.4;16.9;86;78;79;92;3.3;1.8;
2023/03/11;1300 UTC;.2;903.8;903.8;903.2;431.6;20.6;17.8;21.1;20.6;17.8;17;84;78;84;82;4.5;2.1;
2023/03/11;1400 UTC;0;903.4;903.8;903.4;1048.1;21.9;17.6;22;20.6;18.4;17.6;86;77;77;38;4.1;2;
2023/03/11;1500 UTC;0;902.8;903.5;902.8;1342;23;17.8;23;21.6;18;17.1;78;71;72;43;3.8;1.7;
2023/03/11;1600 UTC;0;902;902.8;902;1952.2;24.5;17.7;24.6;23.1;18.1;17.2;73;65;66;81;5.5;1.3;
2023/03/11;1700 UTC;0;901.1;902;901.1;2120.5;25.5;17.5;25.5;24.4;18.5;17;69;60;61;146;4.2;1.2;
2023/03/11;1800 UTC;0;899.9;901.1;899.9;2013.6;25.4;16.8;26.4;25.2;18.6;16.5;64;58;59;192;4.5;2;
2023/03/11;1900 UTC;.4;900.7;900.7;899.8;297.4;21.2;17.2;25.4;21.2;17.6;16.9;78;59;78;324;7.7;2.5;
2023/03/11;2000 UTC;1.2;900.2;900.8;900.2;153.9;19.9;18.5;21.2;19.5;18.5;16.9;92;78;92;206;5.2;1.5;
2023/03/11;2100 UTC;.2;901;901;900.2;254.8;20.5;18.6;20.7;19.9;18.7;18.3;92;86;89;206;2.7;1.1;
2023/03/11;2200 UTC;0;901.8;901.8;901;15.4;20.7;17.6;20.7;20.5;18.6;17.6;89;83;83;111;2.9;.7;
2023/03/11;2300 UTC;0;902.5;902.5;901.8;;20.4;18.3;20.9;20.4;18.3;17.1;88;80;88;14;2.7;1.2;
2023/03/12;0000 UTC;0;903.2;903.2;902.5;;20.1;18.6;20.4;20;18.6;18.3;91;88;91;40;2.7;.3;
2023/03/12;0100 UTC;.8;903.3;903.4;903.2;;20.1;16.8;20.2;20;18.7;16.6;91;80;81;96;5.5;1.7;
2023/03/12;0200 UTC;0;903.2;903.5;903.2;;19.7;18.3;20.1;19.7;18.4;16.8;92;81;92;57;4.4;.7;
2023/03/12;0300 UTC;0;902.6;903.2;902.6;;19.2;17.9;19.8;19.2;18.4;17.9;92;92;92;217;2.1;.8;
2023/03/12;0400 UTC;0;901.7;902.6;901.7;;18.9;17.7;19.2;18.9;18;17.7;93;92;93;191;2.4;1.5;
2023/03/12;0500 UTC;0;901.3;901.7;901.2;;19;17.6;19;18.8;17.8;17.6;93;92;92;125;2.5;0;
2023/03/12;0600 UTC;0;901.7;901.7;901.2;;18.9;17.4;19.2;18.9;17.6;17.3;92;90;91;358;2.4;1.4;
2023/03/12;0700 UTC;0;901.5;901.8;901.5;;19;17.3;19.1;18.8;17.6;17.3;92;90;90;97;3.6;2.1;
2023/03/12;0800 UTC;0;901.4;901.5;901.3;;18.8;17.1;19;18.8;17.3;17.1;90;89;90;97;5.6;3.4;
2023/03/12;0900 UTC;0;901.8;901.8;901.4;;18.6;17;18.8;18.5;17.1;16.9;90;90;90;107;5.7;2.6;
2023/03/12;1000 UTC;0;902.3;902.3;901.8;52.2;18.9;17.2;18.9;18.6;17.2;17;90;90;90;95;4.8;2.5;
2023/03/12;1100 UTC;0;902.6;902.7;902.3;867.4;21.5;17.8;21.5;18.9;17.9;17.2;90;79;79;84;5.9;2.7;
2023/03/12;1200 UTC;0;903.2;903.2;902.6;1620.4;21.8;17.5;22.1;21.3;18;17.3;79;75;77;72;6.9;3.3;
2023/03/12;1300 UTC;0;903.3;903.3;903.1;1725.9;22.6;17.6;22.6;21.6;18;17.4;78;73;73;84;6.7;3.9;
2023/03/12;1400 UTC;0;903.3;903.4;903.3;2326.8;23.4;17.2;23.5;22.3;18.1;17.2;74;68;68;40;6.7;2.9;
2023/03/12;1500 UTC;0;902.9;903.4;902.9;3022.2;24.5;17.6;25;23.2;18.9;17.2;72;64;66;55;5.6;2.1;
2023/03/12;1600 UTC;0;902.4;902.9;902.4;2763.9;25.8;16.9;26.3;24.3;18.8;16.9;68;58;58;46;4.7;1.9;
2023/03/12;1700 UTC;0;901.1;902.4;901.1;3266;27.3;16.6;27.4;25.4;17.6;15.8;60;50;52;4;4.4;1.5;
2023/03/12;1800 UTC;0;900.3;901.1;900.3;2808.7;27.1;15.6;28;26.8;17.6;15.5;55;48;50;282;3.9;1.4;
2023/03/12;1900 UTC;0;899.4;900.3;899.4;1444.8;26.3;17;27.7;26.3;17.7;15.5;59;50;57;225;3.3;1.7;
2023/03/12;2000 UTC;0;899.8;899.8;899.4;889.9;25.3;18.1;26.5;25;18.3;16.7;65;56;64;223;4.5;1.6;
2023/03/12;2100 UTC;0;899.9;899.9;899.6;543.1;26;17.1;26.1;25.3;18.5;16.5;65;56;58;174;2.8;1.2;
2023/03/12;2200 UTC;0;900.7;900.7;899.9;39.4;24.6;15.8;26;24.6;17.7;15.7;63;58;58;172;2.4;1.3;
2023/03/12;2300 UTC;0;901.2;901.2;900.7;;24.4;15;24.6;23.8;16.2;15;63;56;56;168;2.5;1.7;
2023/03/13;0000 UTC;0;901.8;901.8;901.1;;23.1;16.2;24.5;23.1;16.2;15;65;56;65;108;4.6;2.6;
2023/03/13;0100 UTC;0;902.4;902.4;901.7;;22.5;17.4;23.1;22.5;17.4;16.3;73;65;73;106;6.1;2.7;
2023/03/13;0200 UTC;0;902.6;902.6;902.4;;22.4;17.8;22.5;22.3;17.9;17.5;76;73;76;106;5.5;2.7;
2023/03/13;0300 UTC;.6;902.7;902.8;902.6;;21.2;18.7;22.4;20.6;18.7;17.5;87;75;86;222;5.4;1.3;
2023/03/13;0400 UTC;.2;902.4;902.7;902.4;;21.3;18.2;21.7;21.1;18.6;18.2;86;81;83;159;5.4;1.6;
2023/03/13;0500 UTC;1;901.6;902.4;901.6;;20.8;17.9;21.3;20.7;18.4;17.9;86;82;84;94;4.8;2.3;
2023/03/13;0600 UTC;0;901.2;901.7;901.2;;20.5;17.6;20.8;20.5;18;17.6;84;83;83;99;5;2.7;
2023/03/13;0700 UTC;0;901.4;901.4;901.2;;20.4;17.6;20.5;20.3;17.6;17.5;84;83;84;96;5;2.6;
2023/03/13;0800 UTC;0;901.6;901.6;901.3;;20.3;17.7;20.5;20.3;17.7;17.6;85;83;85;71;4.5;1.4;
2023/03/13;0900 UTC;0;901.7;901.8;901.5;;20.1;17.9;20.3;20.1;17.9;17.7;87;85;87;89;2.8;1.5;
2023/03/13;1000 UTC;0;902.3;902.3;901.7;40.9;20.4;18;20.4;20.1;18;17.9;87;86;86;100;4.6;3.1;
2023/03/13;1100 UTC;0;903.4;903.4;902.3;346.2;21.3;18.1;21.3;20.4;18.2;18;86;82;82;88;5.1;2.8;
2023/03/13;1200 UTC;0;904;904;903.4;1047.5;22.8;18.4;22.9;21.3;18.6;18;82;76;76;79;6.9;3.5;
2023/03/13;1300 UTC;0;904.1;904.1;904;1533;23.9;18.3;24.1;22.8;18.7;18;77;70;71;71;6.2;2.6;
2023/03/13;1400 UTC;0;904.1;904.2;904.1;1221.6;24.4;18.1;24.5;23.6;18.5;17.8;71;67;68;50;5.8;2.3;
2023/03/13;1500 UTC;0;903.4;904.1;903.4;1359.4;24.4;17.9;25.2;24.4;18.6;17.8;69;65;67;21;6.2;2.3;
2023/03/13;1600 UTC;2;902.4;903.4;902.4;871.4;24;20;24.7;23;20;18;80;67;78;122;4.8;.3;
2023/03/13;1700 UTC;0;901.8;902.4;901.8;1312.7;23.2;18.2;24.7;22.9;19.7;17.9;79;69;73;107;6.4;4;
2023/03/13;1800 UTC;.2;901;901.8;901;939.5;24;18.9;24;23.1;19.4;17.8;76;70;73;169;6.3;1;
2023/03/13;1900 UTC;0;901.2;901.2;900.9;429.5;23.7;18.6;24.4;23.6;19.3;18.4;75;70;73;193;2.8;1.3;
2023/03/13;2000 UTC;0;901.4;901.4;901;121;23.1;18.3;23.9;23.1;18.8;18.3;76;71;75;129;4.7;2.3;
2023/03/13;2100 UTC;.4;902;902.1;901.4;16;20.1;17;23.1;20.1;18.5;16.8;83;75;82;38;6.3;2.7;
2023/03/13;2200 UTC;3.6;902.3;902.3;902;;19;17.4;20.1;19;17.6;16.9;90;82;90;66;4.7;2.9;
2023/03/13;2300 UTC;2.8;901.9;902.4;901.9;;19.2;17.9;19.3;19;17.9;17.4;92;90;92;86;5.4;3.7;
2023/03/14;0000 UTC;0;902.4;902.4;901.7;;19.3;17.9;19.3;19;17.9;17.6;92;91;92;236;5.4;.8;
2023/03/14;0100 UTC;0;903.5;903.5;902.4;;19.3;18;19.5;19.1;18.2;17.7;92;91;92;3;3;.9;
2023/03/14;0200 UTC;0;903.6;903.7;903.5;;19.6;18.3;19.6;19.3;18.3;18;92;92;92;120;2.6;1.7;
2023/03/14;0300 UTC;0;903.4;903.6;903.4;;19.9;18.3;19.9;19.6;18.3;18.1;92;90;90;102;4;2.1;
2023/03/14;0400 UTC;0;902.9;903.4;902.9;;19.7;17.4;20;19.7;18.3;17.4;90;87;87;100;4.3;2.4;
2023/03/14;0500 UTC;0;902.2;902.9;902.2;;19.4;16.5;19.7;19.3;17.3;16.5;86;83;83;122;4.3;1.4;
2023/03/14;0600 UTC;0;901.9;902.2;901.9;;18.6;16.9;19.4;18.6;17.1;16.4;90;83;90;51;3.1;0;
2023/03/14;0700 UTC;0;902;902;901.9;;19.6;17.5;19.6;18.6;17.6;16.9;90;87;87;112;4;2.6;
2023/03/14;0800 UTC;0;902.2;902.2;902;;19.5;16.9;19.9;19.5;17.5;16.9;87;84;85;104;5.2;2.3;
2023/03/14;0900 UTC;0;902.5;902.5;902.2;;19.4;16.6;19.5;19.3;16.9;16.6;86;84;84;111;4.6;3;
2023/03/14;1000 UTC;0;903.1;903.1;902.5;105.4;19.9;16.7;19.9;19.2;16.7;16.5;85;82;82;104;4.7;3.1;
2023/03/14;1100 UTC;0;903.6;903.6;903.1;779.3;21.6;17.3;21.6;19.9;17.3;16.6;82;76;76;97;6.6;3.3;
2023/03/14;1200 UTC;0;903.8;903.8;903.6;1670.2;23.1;17.5;23.2;21.6;17.8;17.1;77;70;71;84;6.4;3.6;
2023/03/14;1300 UTC;0;903.9;904;903.8;2447.2;24.6;17.5;24.7;23.1;17.9;16.9;71;63;65;78;6.9;3.1;
2023/03/14;1400 UTC;.2;903.9;904;903.8;3115.8;25.7;17.1;25.8;24.6;17.6;16.4;65;58;59;60;6.3;3.5;
2023/03/14;1500 UTC;0;903.5;903.9;903.5;2081.1;25.6;17.4;26.3;24.7;17.6;16.1;63;55;61;97;6.2;2.1;
2023/03/14;1600 UTC;0;902.7;903.5;902.7;2723.6;26.9;17.1;27;25.5;17.7;16.2;61;53;55;52;4.9;2.4;
2023/03/14;1700 UTC;0;901.4;902.7;901.4;3211.1;27.2;15.6;27.8;26.8;17.7;15.5;57;48;49;76;5.6;2.4;
2023/03/14;1800 UTC;0;900.7;901.4;900.7;1336.2;26.8;17.1;27.2;26.6;17.1;15.4;56;48;55;69;6.1;2.5;
2023/03/14;1900 UTC;0;901.3;901.3;900.7;401.8;21.5;16.7;26.8;21.5;17.4;16.4;74;55;74;69;13.6;5.2;
2023/03/14;2000 UTC;1.8;900.9;901.4;900.9;91.5;21.2;18.2;21.5;20.8;18.3;16.8;84;74;83;141;10.2;1.2;
2023/03/14;2100 UTC;.6;901.3;901.3;900.9;70.3;20;18.3;21.2;20;18.6;18;90;83;90;252;4.2;2.6;
2023/03/14;2200 UTC;0;901.6;901.6;901.2;11.3;20;18.4;20;19.8;18.4;18.1;91;90;90;205;3.5;2.5;
2023/03/14;2300 UTC;0;902.2;902.2;901.6;;19.6;18.2;20;19.6;18.4;18.2;92;90;92;249;3.3;.9;
2023/03/15;0000 UTC;0;903;903;902.2;;19.9;18.3;20;19.6;18.6;18.2;92;90;90;202;2.1;1.1;
2023/03/15;0100 UTC;0;903.1;903.1;903;;20.1;18.5;20.1;19.8;18.5;18.3;91;90;90;190;1.9;1.3;
2023/03/15;0200 UTC;0;903.3;903.3;903.1;;20.2;18.6;20.3;20;18.6;18.2;91;89;91;67;2;.6;
2023/03/15;0300 UTC;0;903;903.3;903;;20.3;18.1;20.4;20.2;18.7;18.1;91;87;87;100;2.7;1.4;
2023/03/15;0400 UTC;0;902.7;903;902.7;;20;17.9;20.3;20;18.1;17.8;87;86;87;96;2.7;1.1;
2023/03/15;0500 UTC;0;902.4;902.7;902.4;;20.1;17.5;20.1;20;17.9;17.5;87;85;85;106;2.6;1.6;
2023/03/15;0600 UTC;0;902.1;902.4;902.1;;20.3;16.9;20.3;20;17.5;16.9;85;81;81;110;3.8;2.2;
2023/03/15;0700 UTC;0;901.8;902.1;901.8;;20.1;16.9;20.4;20.1;16.9;16.9;82;80;82;103;4.1;2.2;
2023/03/15;0800 UTC;0;901.7;901.8;901.6;;20.1;16.9;20.2;20;17;16.9;82;82;82;108;5.5;3.2;
2023/03/15;0900 UTC;0;901.9;901.9;901.6;;19.9;16.8;20.1;19.9;16.9;16.8;83;82;82;96;5.9;3.4;
2023/03/15;1000 UTC;0;902.2;902.2;901.9;47.5;19.9;16.8;19.9;19.8;16.8;16.7;83;82;82;96;6.2;3.1;
2023/03/15;1100 UTC;0;902.8;902.8;902.2;397.5;20.9;17.1;20.9;19.8;17.2;16.7;83;79;79;90;6.2;3.2;
2023/03/15;1200 UTC;0;903.4;903.4;902.8;1184.3;22.7;17.4;22.8;20.9;17.7;17.1;80;72;72;79;7.3;4.4;
2023/03/15;1300 UTC;0;903.6;903.6;903.4;1521.8;23.6;17.3;23.6;22.4;17.7;17.2;73;68;68;81;7.3;3.8;
2023/03/15;1400 UTC;0;903.3;903.6;903.3;2365.7;25.1;17.5;25.1;23.5;17.9;16.9;69;62;63;73;7.2;3.7;
2023/03/15;1500 UTC;0;902.9;903.3;902.9;2275.3;25.5;17.4;26.3;24.5;18;17;65;59;61;79;6.7;3.3;
2023/03/15;1600 UTC;0;902.1;902.9;902.1;2933.1;25.9;16.9;27;25.3;18;16.8;62;55;58;79;5.9;3.3;
2023/03/15;1700 UTC;0;900.8;902.1;900.8;3120.5;27.2;16.6;28;25.7;17.9;16.3;60;50;53;102;6.9;3.3;
2023/03/15;1800 UTC;0;899.9;900.8;899.9;1062.8;26.3;16.3;27.2;26.2;17.4;15.8;56;52;54;71;7;3;
2023/03/15;1900 UTC;4;899.4;899.9;899.4;784.6;21.9;17.7;26.8;21.9;17.9;15.3;77;54;77;285;15.9;.6;
2023/03/15;2000 UTC;0;899.3;899.4;899.2;354.1;21.5;18.6;23.9;21.4;19.1;17.7;84;69;84;213;3.2;2.1;
